_id,name,description,difficultyLevel,duration,bestTimeToDo,labels[0].id,notes,createdAt,updatedAt
68f44ae7e7a0fc520030fbec,Snorkeling,Snorkel through crystal-clear waters and admire Goa’s vibrant marine life just below the surface. It’s an easy and enjoyable activity for beach lovers seeking to explore the region’s hidden underwater beauty without deep diving.,,,October to May,68d90c36fc0c58520c6cf20d,"State: Goa, City: Candolim",2025-10-19T02:20:23.505Z,2025-10-19T02:20:23.505Z
68f44ae7e7a0fc520030fbed,Parasailing,"Soar high above the Arabian Sea as a speedboat pulls you into the sky, revealing panoramic views of Goa’s stunning coastline. This exhilarating experience combines adventure with breathtaking beauty, making it a must-try beach thrill.",,,October to May,68d90c36fc0c58520c6cf20d,"State: Goa, City: Baga",2025-10-19T02:20:23.505Z,2025-10-19T02:20:23.505Z
68f44ae7e7a0fc520030fbee,Beach Camping,"Spend a magical night under the stars on Colva Beach, with tents, bonfires, and the sound of gentle waves. This cozy beachfront camping experience offers relaxation, stargazing, and the true essence of Goa’s coastal vibe.",,,November to February,68e5e54021c4af9b4a754987,"State: Goa, City: Colva",2025-10-19T02:20:23.505Z,2025-10-19T02:20:23.505Z
68f44ae7e7a0fc520030fbef,Spice Plantation Tour,"Stroll through lush spice farms as local guides share stories of cardamom, pepper, and nutmeg cultivation. The tour ends with a traditional Goan lunch served amid fragrant greenery—an authentic farm-to-table experience that immerses visitors in Goa’s agrarian life.",,,October to May,68e5e54021c4af9b4a754987,"State: Goa, City: Ponda",2025-10-19T02:20:23.505Z,2025-10-19T02:20:23.505Z
68f44ae7e7a0fc520030fbf0,Stand-Up Paddleboarding,"Test your balance and enjoy the calm waters of Anjuna Beach with stand-up paddleboarding. Whether you’re a beginner or seasoned paddler, the activity offers a relaxing way to connect with the sea and enjoy the sunlit shoreline.",,,October to March,68e5e54021c4af9b4a754987,"State: Goa, City: Anjuna",2025-10-19T02:20:23.505Z,2025-10-19T02:20:23.505Z
68f44ae7e7a0fc520030fbf1,Sunset Beach Cruise,Watch the sun dip below the horizon on a tranquil evening motorboat cruise from Baga Beach. The golden skies and gentle sea breeze create a picture-perfect setting for couples and photographers seeking Goa’s most romantic hour.,,,Year-round evenings,68d90c36fc0c58520c6cf20d,"State: Goa, City: Baga",2025-10-19T02:20:23.505Z,2025-10-19T02:20:23.505Z
68f44ae7e7a0fc520030fbf2,Girnar Ropeway Ride,"Ascend to the revered temples of Girnar via one of India’s longest ropeways. Enjoy breathtaking aerial views of hills and forests as you glide smoothly toward the spiritual summit, blending nature’s grandeur with divine serenity.",,,Year-round,68f389c75b1a905ca48c898e,"State: Gujarat, City: Bhavnagar",2025-10-19T02:20:23.505Z,2025-10-19T02:20:23.505Z
68f44ae7e7a0fc520030fbf3,Mahatma Gandhi Museum Guided Tour,"Discover the life and legacy of Mahatma Gandhi through a guided tour of the Gandhinagar museum. Engaging exhibits and interactive displays narrate India’s freedom story, making it an inspiring experience for visitors of all ages.",,,Year-round,68e5e54021c4af9b4a754987,"State: Gujarat, City: Gandhinagar",2025-10-19T02:20:23.505Z,2025-10-19T02:20:23.505Z
68f44ae7e7a0fc520030fbf4,Watson Museum Entry & Guide,"Dive into Rajkot’s colonial and cultural past at the Watson Museum. With a knowledgeable guide, explore rare sculptures, manuscripts, and artifacts that trace Saurashtra’s vibrant history and artistic heritage through the centuries.",,,Year-round,68e5e54021c4af9b4a754983,"State: Gujarat, City: Rajkot",2025-10-19T02:20:23.505Z,2025-10-19T02:20:23.505Z
68f44ae7e7a0fc520030fbf5,Sarthana Bird Sanctuary Boat Safari,Drift through the tranquil waters of Sarthana Bird Sanctuary on an eco-friendly electric boat safari. Observe colorful migratory birds and lush wetlands in this peaceful nature retreat that delights birdwatchers and photographers alike.,,,November to February,68e5e54021c4af9b4a754987,"State: Gujarat, City: Surat",2025-10-19T02:20:23.505Z,2025-10-19T02:20:23.505Z
68f44ae7e7a0fc520030fbf6,Girnar Wildlife Safari,"Embark on a scenic jeep safari through Girnar Wildlife Sanctuary, home to leopards, deer, and exotic bird species. With forested hills and panoramic views, it’s a memorable experience for nature and photography lovers.",,,October to March,68e5e54021c4af9b4a754987,"State: Gujarat, City: Junagadh",2025-10-19T02:20:23.505Z,2025-10-19T02:20:23.505Z
68f44ae7e7a0fc520030fbf7,Somnath Temple VIP Darshan,"Enhance your visit to Somnath Temple with a guided VIP darshan. Skip the queues and learn about the temple’s rich history and spiritual importance, making your pilgrimage both comfortable and enlightening.",,,October to March,68d90c36fc0c58520c6cf20d,"State: Gujarat, City: Somnath",2025-10-19T02:20:23.506Z,2025-10-19T02:20:23.506Z
68f44ae7e7a0fc520030fbf8,Triveni Sangam Boat Cruise,"Enjoy a serene boat ride at the sacred Triveni Sangam in Somnath, where three rivers converge. The gentle cruise offers moments of reflection and spirituality amidst scenic surroundings.",,,October to March,68f389c75b1a905ca48c898e,"State: Gujarat, City: Somnath",2025-10-19T02:20:23.506Z,2025-10-19T02:20:23.506Z
68f44ae7e7a0fc520030fbf9,Wildlife Safari at Kankaria Lake,"Experience a one-of-a-kind nocturnal wildlife adventure at Kankaria Lake’s night zoo. Explore the habitats by lantern-lit jeep safaris and witness the beauty of wildlife in an enchanting, moonlit setting perfect for families and explorers.",,,October to March,68e5e54021c4af9b4a754987,"State: Gujarat, City: Rajkot",2025-10-19T02:20:23.506Z,2025-10-19T02:20:23.506Z
68f44ae7e7a0fc520030fbfa,Dwarka Light & Sound Show,"Experience Dwarka’s ancient legends come alive through a spectacular light and sound show near the Dwarkadhish Temple. The storytelling, music, and visuals transport you to the mythological world of Lord Krishna.",,,October to March,68e5e54021c4af9b4a754986,"State: Gujarat, City: Dwarka",2025-10-19T02:20:23.506Z,2025-10-19T02:20:23.506Z
68f44ae7e7a0fc520030fbfb,Devalia Safari Park Electric Cart Tour,"Explore Devalia Safari Park aboard a quiet electric cart and witness lions, deer, and antelopes in their semi-natural enclosures. This eco-friendly safari offers a compact yet captivating glimpse of Gir’s wildlife diversity.",,,Year-round,68e5e54021c4af9b4a754987,"State: Gujarat, City: Gir National Park",2025-10-19T02:20:23.506Z,2025-10-19T02:20:23.506Z
68f44ae7e7a0fc520030fbfc,Heritage Walking Tours,"Explore the soul of old Ahmedabad through guided heritage walks across its centuries-old ‘pols’ and intricately carved havelis. Experience the city’s living history as local experts narrate tales of culture, craftsmanship, and community life hidden within narrow lanes.",,,October to March,68e5e54021c4af9b4a754983,"State: Gujarat, City: Ahmedabad",2025-10-19T02:20:23.506Z,2025-10-19T02:20:23.506Z
68f44ae7e7a0fc520030fbfd,Sabarmati Riverfront Boating,"Glide along the serene Sabarmati Riverfront in Ahmedabad on a scenic motorboat ride. The tranquil waters and landscaped promenade create a refreshing urban escape, offering panoramic city views and a peaceful experience perfect for families and couples alike.",,,October to March,68e5e54021c4af9b4a754983,"State: Gujarat, City: Ahmedabad",2025-10-19T02:20:23.506Z,2025-10-19T02:20:23.506Z
68f44ae7e7a0fc520030fbfe,Uparkot Fort Guided Walks,"Journey through history on a guided walk around Uparkot Fort in Junagadh. Explore its ancient stepwells, secret tunnels, and grand gates as guides recount stories of valor, architecture, and forgotten empires.",,,October to March,68e5e54021c4af9b4a754983,"State: Gujarat, City: Junagadh",2025-10-19T02:20:23.506Z,2025-10-19T02:20:23.506Z
68f44ae7e7a0fc520030fbff,Dumas Beach ATV Rides,"Rev up your adventure at Dumas Beach with thrilling ATV rides across the golden sands. Feel the sea breeze and adrenaline rush as you navigate along the shoreline, creating the perfect blend of speed, excitement, and coastal charm.",,,October to May,68d90c36fc0c58520c6cf20d,"State: Gujarat, City: Surat",2025-10-19T02:20:23.506Z,2025-10-19T02:20:23.506Z
68f44ae7e7a0fc520030fc00,Nageshwar Jyotirlinga Boat Ride,"Sail across the serene waters to reach the offshore Nageshwar Jyotirlinga Temple near Dwarka. This short ferry journey combines devotion with scenic coastal views, creating a tranquil spiritual experience.",,,Year-round,68e5e54021c4af9b4a754987,"State: Gujarat, City: Dwarka",2025-10-19T02:20:23.506Z,2025-10-19T02:20:23.506Z
68f44ae7e7a0fc520030fc01,Marine National Park Glass-Bottom Boat Ride,Sail over Gujarat’s underwater marvels on a glass-bottom boat at Marine National Park near Bhavnagar. Watch coral reefs and marine creatures glide beneath your feet—a mesmerizing eco-adventure perfect for nature enthusiasts and families.,,,October to March,68e5e54021c4af9b4a754987,"State: Gujarat, City: Bhavnagar",2025-10-19T02:20:23.506Z,2025-10-19T02:20:23.506Z
68f44ae7e7a0fc520030fc02,Laxmi Vilas Palace Guided Tours,"Step into royal grandeur with a guided tour of Laxmi Vilas Palace, one of India’s most opulent residences. Wander through regal halls, admire European-style architecture, and listen to captivating tales of the Gaekwad dynasty’s legacy.",,,October to March,68e5e54021c4af9b4a754983,"State: Gujarat, City: Vadodara",2025-10-19T02:20:23.506Z,2025-10-19T02:20:23.506Z
68f44ae7e7a0fc520030fc03,Akshardham Cable Car Ride,"Take a short yet scenic cable car ride within the Akshardham complex, offering panoramic views of its stunning architecture and lush gardens. It’s a peaceful way to enjoy Gandhinagar’s spiritual ambiance from above.",,,Year-round,68f1c03170888f8a3ddf2efc,"State: Gujarat, City: Gandhinagar",2025-10-19T02:20:23.506Z,2025-10-19T02:20:23.506Z
68f44ae7e7a0fc520030fc04,Champaner-Pavagadh Archaeological Tour,"Uncover Gujarat’s UNESCO World Heritage site through a guided exploration of Champaner-Pavagadh. Discover ancient mosques, stepwells, and fort ruins that reveal the region’s medieval architectural brilliance and cultural fusion between Hindu and Islamic styles.",,,October to February,68e5e54021c4af9b4a754983,"State: Gujarat, City: Vadodara",2025-10-19T02:20:23.506Z,2025-10-19T02:20:23.506Z
68f44ae7e7a0fc520030fc05,Gir Forest Jeep Safari,"Venture deep into the Gir Forest on a thrilling jeep safari to spot the majestic Asiatic lion. Guided naturalists lead you through dense forests, sharing insights about the region’s rare wildlife and rich biodiversity.",,,December to April,68e5e54021c4af9b4a754987,"State: Gujarat, City: Gir National Park",2025-10-19T02:20:23.506Z,2025-10-19T02:20:23.506Z
68f44ae7e7a0fc520030fc06,Heritage Museum Guided Tour,"Delve into Hisar’s cultural legacy with a guided tour of the Gandhi Memorial and Heritage Museum. Audio guides narrate fascinating stories behind artifacts and exhibits, offering a thoughtful journey through Haryana’s art and history.",,,Year-round,68e5e54021c4af9b4a754983,"State: Haryana, City: Hisar",2025-10-19T02:20:23.506Z,2025-10-19T02:20:23.506Z
68f44ae7e7a0fc520030fc07,Heritage Walking Tours,"Discover the lesser-known history of Gurugram on a guided heritage walk through Sultanpur tombs and ancient forts. Led by local experts, these 3-hour tours blend architecture, storytelling, and culture for an enriching experience of Haryana’s historic roots.",,,October to March,68e5e54021c4af9b4a754983,"State: Haryana, City: Gurugram",2025-10-19T02:20:23.506Z,2025-10-19T02:20:23.506Z
68f44ae7e7a0fc520030fc08,Water Sports at Blue Bird Lake,"Dive into fun at Karnal’s Blue Bird Lake with a variety of water sports including paddle boating, jet skiing, and speed boating. Surrounded by greenery and calm waters, it’s an ideal spot for a refreshing family outing or weekend thrill.",,,October to March,68d90c36fc0c58520c6cf20d,"State: Haryana, City: Karnal",2025-10-19T02:20:23.506Z,2025-10-19T02:20:23.506Z
68f44ae7e7a0fc520030fc09,Handloom Weaving Workshop,"Engage with Panipat’s textile heritage in a hands-on weaving workshop. Learn traditional sari-weaving techniques from skilled artisans, try your hand at the loom, and gain insight into the centuries-old craft that earned Panipat its reputation as the ‘City of Weavers.’",,,Year-round,68e5e54021c4af9b4a754986,"State: Haryana, City: Panipat",2025-10-19T02:20:23.506Z,2025-10-19T02:20:23.506Z
68f44ae7e7a0fc520030fc0a,Zip-lining at Damdama Lake,Experience the thrill of zip-lining across the scenic Damdama Lake surrounded by the Aravalli hills. This short but exhilarating ride lets you enjoy stunning aerial views while adding a dose of adventure to your outdoor getaway near Gurugram.,,,October to May,68d90c36fc0c58520c6cf20d,"State: Haryana, City: Gurugram",2025-10-19T02:20:23.506Z,2025-10-19T02:20:23.506Z
68f44ae7e7a0fc520030fc0b,Wildlife Safari at Ferozepur Jhirka Reserve,"Explore the natural beauty of Hisar’s Ferozepur Jhirka reserve on a guided jeep safari. Spot deer, migratory birds, and rare flora while traversing peaceful forest trails—a perfect activity for wildlife lovers and photographers alike.",,,November to March,68e5e54021c4af9b4a754987,"State: Haryana, City: Hisar",2025-10-19T02:20:23.506Z,2025-10-19T02:20:23.506Z
68f44ae7e7a0fc520030fc0c,Hot Air Balloon Ride,"Float serenely above the Aravalli hills at sunrise on a peaceful hot air balloon flight. Capture panoramic views of Gurugram’s countryside as the first light paints the landscape, offering a romantic and unforgettable morning in Haryana’s skies.",,,November to February,68d90c36fc0c58520c6cf20d,"State: Haryana, City: Gurugram",2025-10-19T02:20:23.506Z,2025-10-19T02:20:23.506Z
68f44ae7e7a0fc520030fc0d,Paintball & ATV Rides,"Get your adrenaline pumping in Sonipat with thrilling paintball battles and all-terrain vehicle rides. Perfect for group adventures, these activities combine teamwork, excitement, and outdoor fun amid scenic rural surroundings.",,,October to March,68d90c36fc0c58520c6cf20d,"State: Haryana, City: Sonipat",2025-10-19T02:20:23.506Z,2025-10-19T02:20:23.506Z
68f44ae7e7a0fc520030fc0e,Polo Riding Lessons,"Learn the regal sport of polo with beginner-friendly riding sessions in Ambala. Under expert guidance, participants practice basic horsemanship and enjoy the thrill of maneuvering on horseback—an elegant blend of adventure, skill, and tradition.",,,October to March,68e5e54021c4af9b4a754987,"State: Haryana, City: Ambala",2025-10-19T02:20:23.506Z,2025-10-19T02:20:23.506Z
68f44ae7e7a0fc520030fc0f,Skydiving Tandem Jump,"Soar over the Haryana plains with an unforgettable tandem skydive from 10,000 feet. After a short briefing, jump alongside a professional instructor and feel the rush of freefall before gliding gently back to earth—an ultimate adrenaline adventure.",,,October to March,68e5e54021c4af9b4a754983,"State: Haryana, City: Gurugram",2025-10-19T02:20:23.507Z,2025-10-19T02:20:23.507Z
68f44ae7e7a0fc520030fc10,Adventure Park Entry,"Spend an action-packed day at Faridabad’s adventure park featuring rope courses, zip lines, and wall climbing. Whether with friends or family, it’s a great way to test endurance and enjoy an exciting outdoor escape close to Delhi NCR.",,,October to May,68d90c36fc0c58520c6cf20d,"State: Haryana, City: Faridabad",2025-10-19T02:20:23.507Z,2025-10-19T02:20:23.507Z
68f44ae7e7a0fc520030fc11,Battlefield Guided Tour,"Step into history with a guided tour of Panipat’s legendary battlefields, where three great wars shaped India’s past. Professional guides narrate epic tales of valor and strategy, making this tour both educational and emotionally stirring for history enthusiasts.",,,October to March,68e5e54021c4af9b4a754983,"State: Haryana, City: Panipat",2025-10-19T02:20:23.507Z,2025-10-19T02:20:23.507Z
68f44ae7e7a0fc520030fc12,Archaeological Site Tour,"Uncover ancient Haryana on a guided exploration of Khair Fort and local excavation mounds near Sonipat. The tour offers insights into early settlements and fort architecture, making it a fascinating journey for history and archaeology enthusiasts.",,,October to March,68e5e54021c4af9b4a754983,"State: Haryana, City: Sonipat",2025-10-19T02:20:23.507Z,2025-10-19T02:20:23.507Z
68f44ae7e7a0fc520030fc13,Light & Sound Show at Brahma Sarovar,"Witness the Mahabharata come alive through a captivating light and sound show at Brahma Sarovar. The evening performance blends mythological storytelling with vivid visuals, creating a spiritual and cultural experience under the night sky of Kurukshetra.",,,November to February,68f1c03170888f8a3ddf2efc,"State: Haryana, City: Kurukshetra",2025-10-19T02:20:23.507Z,2025-10-19T02:20:23.507Z
68f44ae7e7a0fc520030fc14,River Rafting on Beas River,"Brace yourself for an adrenaline-pumping rafting experience on the Beas River in Manali. Navigate thrilling Grade II–III rapids surrounded by lush valleys and snow-covered peaks, perfect for both beginners and adventure seekers.",,,"April to June, September to October",68d90c36fc0c58520c6cf20d,"State: Himachal Pradesh, City: Manali",2025-10-19T02:20:23.507Z,2025-10-19T02:20:23.507Z
68f44ae7e7a0fc520030fc15,Boating & Island Picnic at Chamera Lake,"Cruise across the calm waters of Chamera Lake in Chamba on a scenic boat ride. With picnic spots and lakeside camping options, it’s a refreshing retreat surrounded by mountain views.",,,April to October,68f389c75b1a905ca48c898e,"State: Himachal Pradesh, City: Chamba",2025-10-19T02:20:23.507Z,2025-10-19T02:20:23.507Z
68f44ae7e7a0fc520030fc16,Guided Tibetan Culture Tours,"Discover the heart of Tibetan culture in McLeodganj through guided tours of monasteries, handicraft markets, and prayer halls. Learn about Buddhist traditions while soaking in the town’s serene spiritual vibe.",,,Year-round,68e5e54021c4af9b4a754986,"State: Himachal Pradesh, City: McLeodganj",2025-10-19T02:20:23.507Z,2025-10-19T02:20:23.507Z
68f44ae7e7a0fc520030fc17,Jeep Safari in Pin Valley,"Embark on a thrilling 4×4 jeep safari through Spiti’s rugged terrain and the serene Pin Valley. Encounter monasteries, high-altitude villages, and some of the most dramatic Himalayan vistas.",,,June to September,68d90c36fc0c58520c6cf20d,"State: Himachal Pradesh, City: Spiti Valley",2025-10-19T02:20:23.507Z,2025-10-19T02:20:23.507Z
68f44ae7e7a0fc520030fc18,Triund Trek with Guide,"Embark on the popular Triund Trek from Dharamshala for breathtaking views of the Dhauladhar range. With a local guide and essential equipment, this moderate trek promises stunning sunsets and serene mountain trails.",,,"March to June, September to November",68d90c36fc0c58520c6cf20d,"State: Himachal Pradesh, City: Dharamshala",2025-10-19T02:20:23.507Z,2025-10-19T02:20:23.507Z
68f44ae7e7a0fc520030fc19,Shimla–Kalka Toy Train Ride,"Experience the charm of a bygone era on the UNESCO-listed Shimla–Kalka Toy Train. Winding through pine forests, tunnels, and scenic valleys, this heritage railway offers one of India’s most picturesque mountain journeys.",,,April to November,68f389c75b1a905ca48c898e,"State: Himachal Pradesh, City: Shimla",2025-10-19T02:20:23.507Z,2025-10-19T02:20:23.507Z
68f44ae7e7a0fc520030fc1a,White-Water Rafting on Uhl River,"Experience the thrill of rafting on the Uhl River near Mandi, where moderate rapids meet serene mountain beauty. It’s a perfect blend of adventure and natural tranquility for all levels of rafters.",,,March to June,68d90c36fc0c58520c6cf20d,"State: Himachal Pradesh, City: Mandi",2025-10-19T02:20:23.507Z,2025-10-19T02:20:23.507Z
68f44ae7e7a0fc520030fc1b,Hot Air Balloon Ride over Kullu Valley,"Float gently above the lush Kullu Valley in a colorful hot air balloon. Witness the Beas River, apple orchards, and Himalayan peaks from the sky during this peaceful sunrise experience.",,,May to September,68d90c36fc0c58520c6cf20d,"State: Himachal Pradesh, City: Kullu",2025-10-19T02:20:23.507Z,2025-10-19T02:20:23.507Z
68f44ae7e7a0fc520030fc1c,Dalhousie–Dainkund Cable Car Ride,Glide above pine forests on the Dalhousie–Dainkund cable car ride for sweeping views of the Pir Panjal range. The journey offers a refreshing escape and stunning vistas throughout the year.,,,Year-round,68d90c36fc0c58520c6cf20d,"State: Himachal Pradesh, City: Dalhousie",2025-10-19T02:20:23.507Z,2025-10-19T02:20:23.507Z
68f44ae7e7a0fc520030fc1d,Skiing Lessons in Solang Valley,"Learn the art of skiing on the snowy slopes of Solang Valley under expert guidance. These lessons combine adventure and fun, offering an unforgettable winter experience in the heart of Himachal’s alpine wonderland.",,,December to February,68d90c36fc0c58520c6cf20d,"State: Himachal Pradesh, City: Manali",2025-10-19T02:20:23.507Z,2025-10-19T02:20:23.507Z
68f44ae7e7a0fc520030fc1e,Yoga Retreat Packages,"Rejuvenate body and mind with immersive yoga retreats in McLeodganj. Set amid the Himalayas, these multi-day programs offer traditional practices, meditation, and serene mountain living for complete spiritual relaxation.",,,Year-round,68f1c03170888f8a3ddf2efc,"State: Himachal Pradesh, City: McLeodganj",2025-10-19T02:20:23.507Z,2025-10-19T02:20:23.507Z
68f44ae7e7a0fc520030fc1f,River Rafting on Beas River,Ride the rapids of the Beas River in Kullu on a full-day white-water rafting expedition. The thrilling journey through scenic valleys and mountain landscapes makes for an unforgettable Himachali adventure.,,,April to June,68d90c36fc0c58520c6cf20d,"State: Himachal Pradesh, City: Kullu",2025-10-19T02:20:23.507Z,2025-10-19T02:20:23.507Z
68f44ae7e7a0fc520030fc20,Trek to Kheerganga,"Set off on a scenic trek from Kasol to Kheerganga, famous for its natural hot springs and mountain views. The guided hike through pine forests and riverside trails is both peaceful and adventurous.",,,"April to June, September to November",68d90c36fc0c58520c6cf20d,"State: Himachal Pradesh, City: Kasol",2025-10-19T02:20:23.507Z,2025-10-19T02:20:23.507Z
68f44ae7e7a0fc520030fc21,Paragliding at Solang Valley,Soar high above Solang Valley and witness the stunning Himalayan landscapes from a bird’s-eye view. Tandem paragliding flights in Manali offer a thrilling mix of adventure and serenity in the crisp mountain air.,,,April to June,68d90c36fc0c58520c6cf20d,"State: Himachal Pradesh, City: Manali",2025-10-19T02:20:23.507Z,2025-10-19T02:20:23.507Z
68f44ae7e7a0fc520030fc22,Camping & Bonfire Experience,"Spend a cozy night under the stars at Dalhousie’s scenic campsites. With tents, bonfires, and local cuisine, it’s an ideal mountain escape for nature lovers and adventure seekers.",,,April to October,68e5e54021c4af9b4a754987,"State: Himachal Pradesh, City: Dalhousie",2025-10-19T02:20:23.507Z,2025-10-19T02:20:23.507Z
68f44ae7e7a0fc520030fc23,Spiti Valley Camping,"Stay amid stark mountain landscapes in Spiti’s scenic camps. With starlit skies, bonfires, and traditional meals, it’s an unforgettable way to experience the raw, untouched beauty of the Himalayas.",,,June to September,68f1c03170888f8a3ddf2efc,"State: Himachal Pradesh, City: Spiti Valley",2025-10-19T02:20:23.507Z,2025-10-19T02:20:23.507Z
68f44ae7e7a0fc520030fc24,Heritage Walk at Kangra Fort,"Step into history with a guided tour of Kangra Fort, one of India’s oldest hill forts. Explore ancient ramparts, temples, and panoramic viewpoints that narrate tales of valor and heritage.",,,October to March,68e5e54021c4af9b4a754983,"State: Himachal Pradesh, City: Kangra",2025-10-19T02:20:23.507Z,2025-10-19T02:20:23.507Z
68f44ae7e7a0fc520030fc25,Shimla Ropeway to Jakhoo Hill,"Take a breathtaking cable car ride from Shimla to Jakhoo Hill for panoramic views of the Himalayas and the hill town below. It’s a short yet scenic adventure, perfect for families and photographers alike.",,,Year-round,68f389c75b1a905ca48c898e,"State: Himachal Pradesh, City: Shimla",2025-10-19T02:20:23.507Z,2025-10-19T02:20:23.507Z
68f44ae7e7a0fc520030fc26,Paragliding at Bir Billing,Take off from the world-famous Bir Billing and glide over the majestic Kangra Valley. The high-altitude flight offers breathtaking Himalayan views and an unmatched adrenaline rush for adventure seekers.,,,"March to June, September to November",68d90c36fc0c58520c6cf20d,"State: Himachal Pradesh, City: Palampur",2025-10-19T02:20:23.507Z,2025-10-19T02:20:23.507Z
68f44ae7e7a0fc520030fc27,Tea Estate Tours,Wander through Palampur’s lush tea gardens on a guided plantation tour. Learn about tea cultivation and enjoy fresh brews while surrounded by the Dhauladhar mountain scenery.,,,October to March,68e5e54021c4af9b4a754987,"State: Himachal Pradesh, City: Palampur",2025-10-19T02:20:23.508Z,2025-10-19T02:20:23.508Z
68f44ae7e7a0fc520030fc28,Light & Sound Show at Kangra Fort,"Witness an evocative light and sound show that brings Kangra’s rich history to life. Set against the backdrop of the fort’s ancient walls, it’s a captivating evening experience for culture enthusiasts.",,,October to March,68e5e54021c4af9b4a754983,"State: Himachal Pradesh, City: Kangra",2025-10-19T02:20:23.508Z,2025-10-19T02:20:23.508Z
68f44ae7e7a0fc520030fc29,Boat Safari on Wular Lake,"Cruise along the vast expanse of Wular Lake on a serene boat safari. Witness migratory birds, wetlands, and Himalayan reflections while exploring one of Asia’s largest freshwater lakes.",,,March to October,68e5e54021c4af9b4a754987,"State: Jammu and Kashmir, City: Anantnag",2025-10-19T02:20:23.508Z,2025-10-19T02:20:23.508Z
68f44ae7e7a0fc520030fc2a,Guided Trek in Aru Valley,"Discover the raw beauty of the Himalayas with a guided trek from Aru Valley. Experienced guides lead you through alpine forests and remote trails, offering a perfect blend of adventure and tranquility.",,,April to October,68d90c36fc0c58520c6cf20d,"State: Jammu and Kashmir, City: Pahalgam",2025-10-19T02:20:23.508Z,2025-10-19T02:20:23.508Z
68f44ae7e7a0fc520030fc2b,Jeep Safari to Chandanwari and Sheshnag,"Embark on a thrilling jeep safari from Pahalgam to the pristine landscapes of Chandanwari and Sheshnag. The winding mountain trails reveal glacial streams, pine forests, and breathtaking Himalayan vistas.",,,April to October,68d90c36fc0c58520c6cf20d,"State: Jammu and Kashmir, City: Pahalgam",2025-10-19T02:20:23.508Z,2025-10-19T02:20:23.508Z
68f44ae7e7a0fc520030fc2c,Cable Car to Zojila Pass,Experience stunning aerial views of Sonamarg’s golden meadows and the mighty Zojila Pass on the upcoming gondola service. This high-altitude journey promises unmatched Himalayan vistas for adventure lovers.,,,Operational dates pending,68f389c75b1a905ca48c898e,"State: Jammu and Kashmir, City: Sonamarg",2025-10-19T02:20:23.508Z,2025-10-19T02:20:23.508Z
68f44ae7e7a0fc520030fc2d,Pony Ride at Betaab & Aru Valleys,Explore Pahalgam’s lush valleys and meadows on a guided pony ride. The short yet scenic journey through Betaab and Aru Valleys is perfect for families and nature enthusiasts alike.,,,April to October,68f389c75b1a905ca48c898e,"State: Jammu and Kashmir, City: Pahalgam",2025-10-19T02:20:23.508Z,2025-10-19T02:20:23.508Z
68f44ae7e7a0fc520030fc2e,River Rafting on Sindh River,Feel the rush of adventure as you raft through the Sindh River’s rapids between Srinagar and Sonamarg. The icy glacial waters and mountain views make this an unforgettable experience for thrill-seekers.,,,May to September,68d90c36fc0c58520c6cf20d,"State: Jammu and Kashmir, City: Srinagar",2025-10-19T02:20:23.508Z,2025-10-19T02:20:23.508Z
68f44ae7e7a0fc520030fc2f,Shikara Ride on Dal Lake,"Glide through the tranquil waters of Dal Lake on a private shikara ride. Admire floating gardens, wooden houseboats, and snow-capped peaks as you experience the timeless charm of Srinagar’s most iconic attraction.",,,Year-round,68e5e54021c4af9b4a754986,"State: Jammu and Kashmir, City: Srinagar",2025-10-19T02:20:23.508Z,2025-10-19T02:20:23.508Z
68f44ae7e7a0fc520030fc30,Golf at Gulmarg Golf Course,"Play a round at one of the highest golf courses in the world, set amidst alpine meadows and snow-tipped peaks. The lush green fairways of Gulmarg offer a peaceful yet challenging golfing experience.",,,April to October,68f389c75b1a905ca48c898e,"State: Jammu and Kashmir, City: Gulmarg",2025-10-19T02:20:23.508Z,2025-10-19T02:20:23.508Z
68f44ae7e7a0fc520030fc31,Pony Rides through Pine Forests,Ride through Yusmarg’s whispering pine forests on horseback for a peaceful countryside experience. The short journey offers pristine mountain air and panoramic meadow views.,,,April to November,68f389c75b1a905ca48c898e,"State: Jammu and Kashmir, City: Yusmarg",2025-10-19T02:20:23.508Z,2025-10-19T02:20:23.508Z
68f44ae7e7a0fc520030fc32,Wildlife Safari at Dachigam National Park,"Set off on a jeep safari in Dachigam National Park near Srinagar, home to the endangered hangul deer. Explore dense forests, crystal streams, and tranquil mountain trails rich in biodiversity.",,,April to October,68e5e54021c4af9b4a754987,"State: Jammu and Kashmir, City: Srinagar",2025-10-19T02:20:23.508Z,2025-10-19T02:20:23.508Z
68f44ae7e7a0fc520030fc33,Gondola Cable Car Ride,"Soar high above pine forests and snowfields on the Gulmarg Gondola, one of the world’s highest cable cars. The ride offers breathtaking Himalayan panoramas up to Apharwat Peak, ideal for both sightseeing and adventure lovers.",,,"April to June, December to February",68f389c75b1a905ca48c898e,"State: Jammu and Kashmir, City: Gulmarg",2025-10-19T02:20:23.508Z,2025-10-19T02:20:23.508Z
68f44ae7e7a0fc520030fc34,Camping & Stargazing in Nubra Valley,"Spend a magical night under the starlit sky at desert camps in Nubra Valley. With bonfires, local cuisine, and panoramic views of the Himalayas, this camping experience blends comfort and cosmic wonder.",,,May to September,68e5e54021c4af9b4a754987,"State: Jammu and Kashmir, City: Leh",2025-10-19T02:20:23.508Z,2025-10-19T02:20:23.508Z
